,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS10c,SBS10d,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40a,SBS40b,SBS40c,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,SBS91,SBS92,SBS93,SBS94,SBS95,SBS96,SBS97,SBS98,SBS99
SBS37,0.06671306147521006,0.039449376177261075,0.5295402046683093,0.11936935487840472,0.6644088693371183,0.08460716346473518,0.05022878916839757,0.08029540492016607,0.25721690978747036,0.4342423507085331,0.19791076048419032,0.6338623030859174,0.036851861656901796,0.09627712772470576,0.278918721304216,0.07434564682741251,0.06498605137412983,0.8245413041586072,0.028510820148864746,0.09753723556011229,0.0899988928762736,0.5913035562172237,0.36199041421610145,0.1105514600415417,0.10628954553393499,0.08415459900739641,0.1520460396841674,0.5034372317270515,0.09660873259900038,0.24943515552359385,0.05846416400582577,0.11986756251067365,0.4293640433596091,0.7665839766833639,0.061010677555571546,0.2286716502164743,0.08201805628798053,0.08702500956663706,0.21431127696998298,0.11836455416606384,0.18693869546716813,0.051127634253114174,0.10520023674580292,0.07568373555646013,1.0,0.05629237475354909,0.40072982575357885,0.3545081360185509,0.563223592891239,0.5649410069158658,0.5026554233619779,0.13312357574929257,0.253655620587671,0.29267470319453515,0.04308870180144675,0.6719950721197975,0.15855479392206884,0.011493946006778333,0.016992053648104744,0.16062845096800193,0.21903069019695698,0.04254189206260761,0.10823304009533274,0.2637891668023158,0.1967561401206641,0.0659207067601052,0.5645433558406165,0.3926660100500792,0.05047454801272366,0.0996381859882699,0.10898817721560716,0.5395309486825828,0.19775740980447143,0.16003337246000005,0.6094182262849466,0.33739011650166006,0.06416887189977372,0.027191842570254865,0.61859151517262,0.6294744388710487,0.31840363989864606,0.13966345426402316,0.5449942129665104,0.08800812622544452,0.2770082664417086,0.28814485401582546
SBS38,0.02214631992346583,0.024439105028338348,0.3276982064636156,0.68664125018305,0.14838204623083906,0.04844331869066598,0.032314166511263176,0.038342575225972286,0.04238710996603323,0.058463268587338635,0.4186630625749519,0.0950918849010235,0.08823312275160711,0.03911258420680708,0.240987055982832,0.12764794329087958,0.03181039032843014,0.055332531158460374,0.028300773696245285,0.4208722520224195,0.17159186133216076,0.06828445578496822,0.016931386015494487,0.022230893458005108,0.46511679716776355,0.03171667797954125,0.5413479406990296,0.045209155037364335,0.0236291643505816,0.06104115437349611,0.02825222990488141,0.2475436290741243,0.2030419413289659,0.04687074766827537,0.03200012817230735,0.02407960113682761,0.4271487961584215,0.03941835605871857,0.13387023337441317,0.051807682737825544,0.027082353940349524,0.01835851576819758,0.3838110336772942,0.3557170298763799,0.05629237475354909,1.0,0.141953154138303,0.20541101566457387,0.16437498958147034,0.20062690853215048,0.055437230514493785,0.15906888344119796,0.03800200338016224,0.22210653778758505,0.9070036612357356,0.13023137347901304,0.12034780258025546,0.03636898980899661,0.507656092030802,0.1415977484766069,0.08646649343221646,0.18062515988936667,0.8505426494901647,0.029618998011896935,0.0332413915093972,0.15272327786903028,0.08314258147181741,0.07361446568251173,0.041188291161648016,0.009951169528054304,0.03946330315800339,0.04851963229511025,0.06196606239462832,0.07873190708331446,0.027760245372075998,0.29473449879726465,0.01654914277517605,0.07096393930778877,0.2082971039024225,0.11498360997601587,0.6833107991264438,0.5326848497088245,0.11265501075712825,0.0469448091454876,0.07100818281574706,0.15561952162105042
SBS39,0.09635012984516089,0.04910106654226165,0.7909004822975166,0.3417089041841116,0.5619627381103888,0.15240454441605655,0.0829405487006386,0.12042745620690254,0.2034193449136168,0.16188399992731606,0.3698014603121921,0.37875189100457907,0.06883535777512462,0.08864340486316369,0.209203351861445,0.10877806138866641,0.1291532602461669,0.2670070447152808,0.4884475539373776,0.14069488279626186,0.13173896154393816,0.279564095603551,0.12169071417609822,0.07695418404626797,0.2501864634056785,0.15949547524291663,0.1867434812766815,0.15949476477455904,0.17339482804626627,0.25161925847907984,0.13016296472572964,0.2823196821050289,0.4608202693943487,0.2527329422469924,0.11902407170576768,0.11815526977187718,0.2614589568626484,0.16054489335980182,0.23347727199969637,0.2137571846528623,0.141757059578824,0.10601957637535597,0.35388659549371115,0.18465501635291548,0.40072982575357885,0.141953154138303,1.0,0.4839525844674354,0.6349179366701274,0.5519707975461111,0.4165570469822858,0.24095498010283367,0.18819531031666947,0.25244634974992386,0.16010609018512434,0.28464403996138177,0.1799084674603415,0.03817388174963876,0.08636779387239935,0.2462966581102064,0.2516960842813798,0.09671803286042191,0.19692664173204677,0.17841138184993155,0.16637327041453143,0.10424701154493654,0.28257704907632686,0.2768307247061481,0.09690546802430211,0.07838746127480656,0.3104027014529287,0.28436931152951206,0.8107754895810907,0.2653537443753151,0.25167360499770486,0.6334892527569788,0.12181215295451953,0.08124929642168488,0.44090678890036716,0.4544050158326982,0.451019634052631,0.31061647274356785,0.4057801190555592,0.14252831187030834,0.36899868046091266,0.5336672677658183
SBS40a,0.16256160150516707,0.435107864916531,0.7634045920131544,0.5396058434183801,0.8067714089170588,0.39884562240558097,0.5749147357023435,0.5800275138445673,0.2994742687400511,0.2502877571546258,0.5853763660047434,0.46416906344680653,0.23494700171690985,0.23491043584582239,0.4434364885818307,0.33231888642282237,0.6165710886414454,0.2910466199528763,0.20994349777858756,0.26981634136135546,0.3467696050282003,0.3551892646601116,0.10171307161695997,0.07507742793850636,0.5250800900544982,0.5533078099422687,0.31653331612886526,0.16347615459279452,0.19558263326803904,0.3056701937766295,0.5639522379764723,0.5116209072451706,0.5892162834870007,0.258891631023479,0.1782179331495387,0.16399569717065332,0.465457077761548,0.7205307573977796,0.5517506692650197,0.6371730428322606,0.1404301664071792,0.1698458728833887,0.490921769958063,0.4476032359585189,0.3545081360185509,0.20541101566457387,0.4839525844674354,1.0,0.7266517132431637,0.8246794335158862,0.42938615956586723,0.6402745673859876,0.10803299495612761,0.510522276515581,0.26250670228645,0.37186191327229656,0.38260698212189503,0.07742887959091316,0.0963610155313962,0.5728644521979644,0.44739424570820263,0.2888146948647837,0.2116968669614998,0.14950916529607217,0.13288074486387946,0.30782086798265684,0.410146796357979,0.56719633111489,0.11922167189528132,0.03992412041494986,0.5374375033723261,0.36243274051246455,0.30903545087788475,0.2508463187431875,0.32031535776537234,0.6889760984593216,0.16859360846281612,0.28369335329475853,0.709589907034176,0.4845845523765666,0.644219472875504,0.599490913356442,0.5003866089520638,0.38517516784558714,0.22149574548339268,0.48492064044778216
SBS40b,0.07866528182695509,0.2502269680601823,0.7523940254476141,0.37902733718530635,0.7078479966297512,0.17228122938897428,0.2596458875397537,0.23016899782804967,0.507027003034465,0.25168871779186264,0.5051195786538156,0.7242511008612988,0.1872284644820088,0.17623401980166642,0.43747882681970784,0.28694199248380026,0.23340286435116764,0.4017940574401462,0.2622413360635951,0.22372932082212138,0.1653450354518613,0.39303157368983677,0.15776583932806865,0.2796283865127034,0.36345797958085546,0.25711191643491627,0.24723122425753796,0.227266736972223,0.25081400418792965,0.38761547483387937,0.21615613773580578,0.30290899434077234,0.5700174679188469,0.3813621805918128,0.14811503020079453,0.5091523053107341,0.28216955237867647,0.33978849331263095,0.33046319735523944,0.3169022766547419,0.1741585734383405,0.2112365054274017,0.3601321084552529,0.32445940565985876,0.563223592891239,0.16437498958147034,0.6349179366701274,0.7266517132431637,1.0,0.7434405326320263,0.7025541461890852,0.3275620742417702,0.15829326527240906,0.3688621088501496,0.19911438154278283,0.3685151707881984,0.296273909430284,0.04513780054629846,0.06439005940663545,0.27655167702580363,0.329328517830884,0.23486368933355828,0.1707398095610283,0.21460960222644954,0.2097655782795792,0.27317469296782637,0.5168375985136073,0.4105832448215614,0.09592853517007405,0.08028372280704466,0.28870722781667457,0.4740452482875155,0.4243708855155809,0.20378830299473316,0.5255467723507053,0.606580446519557,0.2840561450175946,0.20426445153037576,0.5797925088517922,0.7342827509750743,0.5046965409536593,0.3931298044000544,0.6087246063702675,0.21805440296096346,0.2686629527401343,0.44069378720196495
SBS40c,0.134021552740208,0.27552421664078075,0.8282209216556675,0.45191560453046,0.9109132999682444,0.34676932722639586,0.3738229114968359,0.48952065147511803,0.3736158761235253,0.30729571734612793,0.5414472362905287,0.5836276483628945,0.1508860015692266,0.19997208604412786,0.4616809657978258,0.21852724993126205,0.5282638526901878,0.5593852278438036,0.14989980671180791,0.2990653019823579,0.284104962400918,0.48286725921613183,0.3167986119647095,0.11983376196159345,0.34862534854593175,0.5560189695763014,0.42737963477555363,0.2528290944949766,0.28742745942168735,0.39585020043987673,0.5342286359130168,0.36140338186643506,0.6984907402891963,0.5540000991052082,0.19089053922284416,0.1467402899032978,0.30323969302382947,0.5760204706681579,0.6024249921596169,0.5722280202522332,0.2558299680015297,0.25497981972119943,0.5165416817653932,0.29132543043084447,0.5649410069158658,0.20062690853215048,0.5519707975461111,0.8246794335158862,0.7434405326320263,1.0,0.5263748029485578,0.5804748377086888,0.15855838018880752,0.5970478194747099,0.23600522008969915,0.5888298805767362,0.3209440031513011,0.037630044956886266,0.08172965286754375,0.34083436006017287,0.35787990538934533,0.15477030004120673,0.206840867297726,0.4253924563953476,0.16254534985517088,0.2141570685179086,0.4604337961120173,0.550575221793608,0.11726449310305109,0.0492746622686796,0.5106999433516193,0.4722895658890083,0.31515349280581406,0.2636995925256883,0.4174454175985868,0.6849002452452908,0.20707291963599295,0.14616225217553525,0.8287924187234341,0.5843504090086697,0.6423956274017689,0.4729336155659607,0.6657523108935174,0.3933860915691817,0.2928775891913231,0.5170555784218215
SBS41,0.0987999564868628,0.0904341006973759,0.48402322088467464,0.1421815370429993,0.48816282355513496,0.15465181047318233,0.1003933017354749,0.11592480591586041,0.5448586332744655,0.2674733618869758,0.2969406432001753,0.6896213213997349,0.06544865441799663,0.16599914126982895,0.3545415380381062,0.11871783956686821,0.10368083298656283,0.4064190316126206,0.2597931074357498,0.07322676055031996,0.16413849450999007,0.27637204035636054,0.09557080592193223,0.16705680719756966,0.1569952004810694,0.12377913504927673,0.17904913914972465,0.22495733430176734,0.23792703864951747,0.47560729137071667,0.10073332904634436,0.1328005045167765,0.45716540928618443,0.3277489522537609,0.13076897198382165,0.4925455867739412,0.08919390124240101,0.14439469488689083,0.1853592754996699,0.13459969973285335,0.1802072262841774,0.5792810179315162,0.17720982433819532,0.0953464598345849,0.5026554233619779,0.055437230514493785,0.4165570469822858,0.42938615956586723,0.7025541461890852,0.5263748029485578,1.0,0.18243016546899093,0.0821353692115877,0.32874886200040665,0.04462647901850558,0.2763262809880209,0.43479082842471417,0.006355028024404241,0.012805815867594994,0.12367141717152019,0.22888888103331095,0.04284098229436861,0.0886822801288788,0.14219266942431363,0.13993680399515607,0.11481565989984499,0.5784947571940652,0.30569149700583376,0.03838341407226342,0.044547072852922254,0.17687544663776045,0.6082404833702107,0.275294400074218,0.1792488845515392,0.5726951784235379,0.3503788802399941,0.5325463751669095,0.03870556369132494,0.41016619901949614,0.7847687886934998,0.32859994480857446,0.1551023001705787,0.4604799543907505,0.10998312727673909,0.22053593790032422,0.3532296249739495
SBS42,0.03208283163705772,0.07848296637761365,0.5235259769677378,0.40797054333025484,0.5417271663240459,0.47858933908619117,0.2421469062964735,0.3966597459067127,0.09933895719134567,0.130754786542,0.3544591775943071,0.24123760704723385,0.16291841913827565,0.12183016314897621,0.28449923634206187,0.17282016335513317,0.6739279925980272,0.1311878553427006,0.04228445362639188,0.27122234375458176,0.4583642218216821,0.15555666062579898,0.038075271416076806,0.022597049380570833,0.3241784618316417,0.501492719454593,0.4092059284742364,0.1308632782894955,0.16100753093271214,0.20169784584340866,0.7652218812387485,0.5202436880173692,0.3925077141769997,0.1346565553833241,0.19129228200469017,0.024717472056132395,0.3301413860707565,0.5338260411954132,0.43409981203648007,0.558808635181713,0.07547849922965655,0.0846661249572811,0.47154373193947097,0.28738959797485997,0.13312357574929257,0.15906888344119796,0.24095498010283367,0.6402745673859876,0.3275620742417702,0.5804748377086888,0.18243016546899093,1.0,0.038011839704022776,0.6427184320415159,0.2345561261019402,0.19698119207185094,0.1643287915116436,0.012288338826279332,0.055608069053494025,0.22864465173253867,0.15571192958925795,0.09388729765687343,0.12609119299716487,0.10720707562022114,0.057866966098492956,0.16592799910055545,0.1768639519449029,0.2215836115272154,0.14436983344251042,0.011029266707729524,0.7819625251941782,0.14097706385721054,0.10969732224460771,0.09624223699316148,0.09007710218493736,0.4333069768817006,0.08528711796718813,0.09577622362088622,0.466435134880408,0.21553752272143512,0.48753518440235477,0.5118722022448894,0.22831749609397645,0.20479445298922072,0.08024393541530594,0.5498713827030619
SBS43,0.00868652460517072,0.0018341205924368165,0.26096700322733746,0.08377304534982444,0.16948328008541969,0.010293201295672572,0.0037487473948895067,0.015291852583721122,0.05528241878131823,0.039756659772120395,0.1302809392870845,0.1928230709794021,0.008035805102227012,0.011136314321781637,0.07408340902468968,0.028592466912342185,0.006549976103811139,0.16606135164127234,0.006594466072825211,0.024432160114795543,0.01913907456009567,0.05432569362037554,0.17462222557053209,0.0685140518478995,0.09503576170808925,0.012039966317496598,0.033594980719750644,0.05693757090631435,0.03866918446514789,0.059159804617043954,0.00551273523695861,0.0805712222149273,0.18189368865059918,0.13923535637918294,0.05341723495120232,0.040701687858267666,0.07660656235761532,0.011529423800755279,0.06446962596270134,0.03815608373877999,0.05504456551905801,0.030756050382312106,0.07693035229558631,0.044337165028477066,0.253655620587671,0.03800200338016224,0.18819531031666947,0.10803299495612761,0.15829326527240906,0.15855838018880752,0.0821353692115877,0.038011839704022776,1.0,0.03633887388995327,0.027895449475853873,0.26704820348570224,0.27625195196321495,0.004395544368471005,0.015665199950014808,0.2951801828571331,0.5003486827207931,0.033835849712887,0.06715292570293074,0.06811397757171156,0.7716357284523876,0.02141604779220807,0.06156866083570267,0.17865533800995992,0.030355810305041753,0.8319828322703894,0.03819152568266582,0.11572901029318805,0.05543905804824911,0.050513551258448475,0.0851579906665445,0.4045365270748784,0.019404232476908034,0.019708139168880923,0.06974579394926184,0.10471183144058771,0.11784625455082809,0.08926767043615869,0.4124389978118638,0.021305449490433892,0.11496245198880639,0.05779227733620029
SBS44,0.21419995564068284,0.015440863806200356,0.46962581073631227,0.3285430090820154,0.5977961200331655,0.64115201762406,0.05151423756723705,0.09655194609890017,0.19064404841123883,0.18880418526323817,0.2788807956894167,0.3043089050982819,0.11324258369984919,0.08532827442091839,0.3430013944093281,0.12245736632609883,0.3473845839358565,0.33352253561169287,0.033235897902481604,0.4602746079086618,0.5686810355983906,0.1849376138988278,0.08586906728873067,0.020141416955624103,0.2504541405971423,0.312628416671794,0.7119206369098113,0.29429929082999084,0.06166187726885719,0.15171332002674875,0.4315744283689045,0.3610639969528231,0.4152594625094961,0.37370139168995553,0.10329218375550131,0.05414683334131287,0.2635582846546488,0.40180078149596743,0.2176850186992515,0.48095816533315405,0.20748011922616016,0.1570211066284174,0.3129253825054139,0.20806889501569403,0.29267470319453515,0.22210653778758505,0.25244634974992386,0.510522276515581,0.3688621088501496,0.5970478194747099,0.32874886200040665,0.6427184320415159,0.03633887388995327,1.0,0.2966387354525859,0.3229442528290841,0.12077279401980989,0.005775964246092169,0.060465335575521695,0.0945214297587389,0.18832093049918197,0.05047084589559048,0.08365915479635733,0.30288837329371365,0.05717790580175719,0.1620647752292993,0.33732658726644416,0.3020340468273064,0.0772643600262618,0.01199212868480759,0.6696770040018458,0.24528457816424976,0.11496831038510191,0.17599589064365462,0.20099314993406225,0.44041041200096476,0.07500132069635512,0.04929418720301337,0.4696376776890505,0.30903332126565,0.4307952150729153,0.41766803929376217,0.31201083726587453,0.07860964413431382,0.15222845897794257,0.5326554378155948
SBS45,0.02085764406571,0.01197312927937566,0.3755424640796936,0.8292298220404514,0.1617680454922632,0.04468493899976511,0.014866507952556063,0.023584672054252742,0.04879861446189815,0.049860101401898005,0.5040922628120156,0.10515743000823663,0.21496064339324217,0.05225020645715217,0.37062517569304765,0.30310170156781047,0.015455420398811981,0.050079173004360156,0.06823576303093226,0.5604838573736809,0.15798825723823695,0.07195551612333462,0.0090052521447741,0.004551772875399984,0.5561667143733768,0.020887135884834596,0.6822558976229313,0.04656513888267966,0.026863125616573447,0.06519789577152069,0.015361279201991151,0.3384446024411012,0.22640964480884818,0.04049007123475956,0.03402714006212537,0.01207358784806345,0.5127169967624684,0.019742836097346284,0.1408833820489579,0.057628091096695755,0.0332637980366034,0.010984697803859134,0.4538199424695516,0.5286697382479676,0.04308870180144675,0.9070036612357356,0.16010609018512434,0.26250670228645,0.19911438154278283,0.23600522008969915,0.04462647901850558,0.2345561261019402,0.027895449475853873,0.2966387354525859,1.0,0.12883246966514672,0.09702233357213719,0.11612270377244727,0.513544560950842,0.11679548865948375,0.0998855107936607,0.33546411039810453,0.656727092325218,0.03286151154545447,0.025146623609671237,0.32846608255857423,0.07668127912180112,0.06583679402007481,0.04594591734773579,0.003922526737581977,0.03688168370073652,0.03228367664720455,0.07024342307281328,0.08514642549714602,0.019039182967047763,0.33068277752582087,0.010575788102558326,0.2234641277214373,0.2319788212273366,0.1199159646465322,0.74953116530219,0.6527444297605265,0.10990007668551116,0.04321697244513256,0.09896662433098691,0.14056256688654312
SBS46,0.06096599804759095,0.10264419423830529,0.5057889487497842,0.20370991371458147,0.5952990881625528,0.12365890022662462,0.142719335268495,0.17424603199348,0.21059549235710817,0.45122368716914185,0.24340791368155568,0.4412636746243914,0.04050513776685405,0.0582155004578756,0.27471735022457566,0.09596065884884108,0.12974349360860138,0.7631947652209214,0.048337270280581435,0.13342390655087633,0.1171223328499158,0.2874804612677012,0.6700122270057406,0.038038779414954815,0.1809886116565802,0.15645450225782875,0.21405878167938364,0.5134791466884534,0.08417267243453519,0.1476009090504229,0.14251401605193592,0.17012224356666472,0.4260877660707916,0.7503348167789224,0.09772391537067482,0.023607107134595795,0.15712918203213355,0.227695622565113,0.26661479628087514,0.1927681383884654,0.33887165571970046,0.04938463982567243,0.16485933491189808,0.13506846229075253,0.6719950721197975,0.13023137347901304,0.28464403996138177,0.37186191327229656,0.3685151707881984,0.5888298805767362,0.2763262809880209,0.19698119207185094,0.26704820348570224,0.3229442528290841,0.12883246966514672,1.0,0.1370033094536951,0.028611242201826204,0.06489770139196693,0.1922430051379619,0.28320049145564896,0.09955963334979989,0.15580268861952673,0.46928268855786914,0.06445418530290226,0.07724717075651477,0.3578017446305639,0.2757322139741254,0.05875757616559907,0.01559869821323323,0.13720078579994488,0.3967145875189626,0.11172322199822726,0.14348409030436216,0.2824270984157473,0.30964639147292616,0.059027336605867675,0.08614160401060322,0.4775217915535457,0.3092043202609356,0.3822666019658929,0.2736423599256018,0.5229132331889584,0.20819771093624062,0.176453876714028,0.20937739214304252
SBS47,0.028546265091594747,0.19222200751635055,0.2938322416133996,0.25443734709801524,0.26962852520795444,0.04325921302651503,0.2054254419237156,0.21353971165601493,0.1525645146222827,0.1453253358661324,0.3577275416370219,0.3039990497461582,0.03106161198300894,0.11985441352002935,0.21027997282009114,0.09394340422624226,0.19774914176774838,0.10775788825886168,0.019023983508211217,0.04071446535852352,0.05729177557981324,0.15174560446148355,0.044832268557662536,0.07761720387807858,0.21575474255566796,0.10071653567039018,0.09948459122772546,0.04977270754576857,0.3209901535322013,0.5905767543841354,0.07231082718128523,0.1661781383840013,0.3540248285492438,0.0855769765167389,0.36156239131258894,0.044537665003686944,0.1947521786872517,0.15748358890670755,0.15262799171875585,0.1768306968889567,0.04925851974747064,0.6762503542778755,0.16680681838260125,0.11859625730920342,0.15855479392206884,0.12034780258025546,0.1799084674603415,0.38260698212189503,0.296273909430284,0.3209440031513011,0.43479082842471417,0.1643287915116436,0.27625195196321495,0.12077279401980989,0.09702233357213719,0.1370033094536951,1.0,0.012449789417850798,0.05720391810548797,0.4668847670435108,0.6264797610297798,0.09011915952113314,0.13166496500466862,0.038852297703008465,0.1517378387247319,0.07486413135009518,0.1696892312478011,0.4670242211443706,0.03589331316747446,0.14162421871739284,0.10195253897171885,0.6287211147905325,0.08223099071348938,0.10818502128000085,0.2324106992616275,0.32616653767990944,0.5988432079738762,0.06675683537513288,0.23767494979372317,0.25231663047168906,0.30284243735114513,0.20664950116003167,0.2797659387049064,0.07098643925031423,0.070559029563804,0.11921530278496228
SBS48,0.0017846734931357133,0.0006730070900460294,0.032031563619449255,0.12269342988812981,0.0361426575623367,0.003299665225683479,0.0010066090044071885,0.003521731665351413,0.004147130492211049,0.006570806586200573,0.05062188121670874,0.02455167712284223,0.02515260949200171,0.0021486965592909524,0.05797502331026638,0.11795470657583185,0.0011154816549648894,0.008285750991684826,0.05078884951045781,0.002851141284579972,0.01013293874123089,0.015062834359827804,0.0006221201249242414,0.0003455017240587832,0.12248801304477297,0.0026727199595913964,0.007649514460065454,0.0032764899567427896,0.001845663863964453,0.010680819752096338,0.002424822237971469,0.08978614013420583,0.013548074588514813,0.003507920737157888,0.007884871947388739,0.005228510232095029,0.12888196100711158,0.00213690529072863,0.007667744144308708,0.017529539915788872,0.009505402319800016,0.0029799506642240736,0.010006708172087708,0.1349646095412398,0.011493946006778333,0.03636898980899661,0.03817388174963876,0.07742887959091316,0.04513780054629846,0.037630044956886266,0.006355028024404241,0.012288338826279332,0.004395544368471005,0.005775964246092169,0.11612270377244727,0.028611242201826204,0.012449789417850798,1.0,0.24720531457892325,0.01491532404768714,0.05045311841481015,0.4289762955542733,0.03948034887201046,0.0071198030948259605,0.0021451967704646524,0.09016114835048761,0.013021701017561282,0.01932613663210303,0.002228654805385699,0.001146031336669684,0.002485776480473545,0.004181027146853311,0.012953360628584432,0.030669802408412883,0.0047338466409557745,0.04139040381397241,0.0018071903037780723,0.7709941921234861,0.040055690121824306,0.015856685702235085,0.05442164136663874,0.13691165231834823,0.015162325805244015,0.004190732432031052,0.17728928025748036,0.01676847232444001
SBS49,0.005970494157117812,0.0011434274660688803,0.14116225445057395,0.3901439760462224,0.07186163422066605,0.015210270235976875,0.0024241035286586277,0.006471540912999951,0.01299234012612771,0.020180765692836222,0.19004303101869124,0.03563723452152323,0.028489408335031996,0.007589747597201657,0.09044457242747717,0.06758963039883814,0.003132141573918612,0.020038238165632327,0.014869697294670914,0.10602268052671604,0.0636509968377238,0.030620704408179655,0.0011765119429462123,0.0007973362054719546,0.2511455137820815,0.005077059730390521,0.1646809542781419,0.01299478260249265,0.0064902893590379485,0.02370802933716476,0.0034683515147673205,0.1784126915280656,0.07758619248137089,0.009263026259377583,0.011190611872262446,0.00445786654201219,0.24307720470516636,0.005822954589831619,0.039530850949650365,0.01680903217694163,0.008380742916479611,0.005240028127230567,0.12927016141999992,0.1719780591096579,0.016992053648104744,0.507656092030802,0.08636779387239935,0.0963610155313962,0.06439005940663545,0.08172965286754375,0.012805815867594994,0.055608069053494025,0.015665199950014808,0.060465335575521695,0.513544560950842,0.06489770139196693,0.05720391810548797,0.24720531457892325,1.0,0.0752994984206411,0.07208365547216256,0.15525615443001273,0.5470199024001501,0.02132285214496421,0.01109973213846438,0.060056810952981654,0.03012982375304285,0.03446596972331095,0.019118487273455664,0.002339522326256005,0.0073709364309098024,0.012998493029876546,0.02171589676286645,0.0958529846351075,0.0036919958997757574,0.1391137688957289,0.0036542420312889456,0.10665528921490952,0.10524929511759695,0.04349010334012793,0.30665620721533227,0.29043479629664426,0.048822169210086086,0.016063314648810167,0.2702986609826237,0.06297498027342874
SBS50,0.06742355839775571,0.2911175905533283,0.427349315791855,0.39177771091411473,0.3664159870719812,0.09850346229631635,0.4518716467093131,0.39679255683141457,0.08112258678977813,0.1012259183951395,0.49392293639203744,0.16678538678847543,0.04755835906220662,0.16335772750583932,0.17513251085667514,0.1162808938113874,0.3659353771276799,0.11828740095799084,0.027430677463974873,0.13639951421704355,0.099578412260374,0.12455572283563054,0.04736619031665701,0.03743114802909131,0.3231440039535176,0.183544600865589,0.08232686265298861,0.06003536952575106,0.035762095667465243,0.08668860253792965,0.15377151555243884,0.319770473731085,0.2414900846975636,0.0890010324092173,0.06821524673407808,0.032553676951050825,0.4211457413449151,0.32951032853085527,0.22752249144213543,0.3312358268108917,0.05755851774930565,0.040970803217454055,0.3042998223664266,0.18401630901305277,0.16062845096800193,0.1415977484766069,0.2462966581102064,0.5728644521979644,0.27655167702580363,0.34083436006017287,0.12367141717152019,0.22864465173253867,0.2951801828571331,0.0945214297587389,0.11679548865948375,0.1922430051379619,0.4668847670435108,0.01491532404768714,0.0752994984206411,1.0,0.5078702541009744,0.11986813966996535,0.1592509688102708,0.04236139263724803,0.19014640828750462,0.09457752604961189,0.19447912236918952,0.4918094007008216,0.0516288980791243,0.16486651857179557,0.19537623418256334,0.1619087771354374,0.16058008219406883,0.12268682549560639,0.06630812152470078,0.4427060921739381,0.02700925701177881,0.12345038829632338,0.2840381162979779,0.20494759987913014,0.3796946816508793,0.3458870794711011,0.27725638978103095,0.11602983023190616,0.11035337173207571,0.10705222868401698
SBS51,0.08581958706656767,0.09901258664548784,0.40887407291472766,0.3303688784264839,0.3571239961649262,0.12475396219083601,0.07456918810539137,0.11623021398280375,0.14247951842675577,0.11192460089410294,0.4488884497621962,0.24619910953099167,0.04000013639806943,0.09028529293427767,0.18835678703467895,0.13917819839031953,0.12214687732610285,0.20402688396851332,0.051860715659647005,0.08093745343123793,0.07939186697955614,0.15676362332442162,0.15751166560407048,0.024799623879433796,0.29404754477062056,0.10187068116510678,0.11352079774585355,0.06798536597298088,0.2550416431349928,0.36062581740445154,0.08109018090306763,0.24209247733103778,0.38781458384800604,0.14962796412445445,0.28415242523697226,0.0368928081617943,0.3056363142621271,0.14802839864354955,0.16767844855619285,0.2331518681784398,0.0844257753714186,0.29580600314736816,0.16168334352561953,0.18568816272463395,0.21903069019695698,0.08646649343221646,0.2516960842813798,0.44739424570820263,0.329328517830884,0.35787990538934533,0.22888888103331095,0.15571192958925795,0.5003486827207931,0.18832093049918197,0.0998855107936607,0.28320049145564896,0.6264797610297798,0.05045311841481015,0.07208365547216256,0.5078702541009744,1.0,0.18766379126477695,0.09540533451955546,0.08241519237126194,0.38107974870392236,0.1192302753336214,0.22775993281787899,0.49993720526652863,0.04472458286926839,0.34738328098014615,0.12351484855164152,0.4814441946247794,0.09934866706212198,0.18803991767276051,0.20110846351041511,0.5310394240242424,0.18683425873416404,0.137286126896359,0.2716052685851682,0.24884332264811682,0.3129366146252037,0.3152548127079755,0.46999209724731095,0.08730462002828066,0.1652252652293984,0.13885157218535216
